time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-18 00:04:57,Kayseri,41426,39.0,35.0,+jw4nLXE5hGW_iHRy13KCQ,"Blast hits bus carrying soldiers in Turkey's Kayseri, some believed killed - sources",2016-12-18 00:04:57,Infrastructure,medium,"(39.0, 35.0)",9.0,Kayseri,1.0
2016-12-18 00:04:59,Kayseri,41430,38.73222,35.485279999999996,ku61nbXE5hGt2yHRy13KCQ,Explosion strikes bus in Turkey’s Kayseri province,2016-12-18 00:04:59,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9.0,Kayseri,1.0
2016-12-18 00:05:00,Kayseri,41236,38.73222,35.485279999999996,qCWGnrXE5hGZcRYO+RcZ4Q,Turkey’s state-run news agency reports car bomb attack in Kayseri province near Erciyes university,2016-12-18 00:05:00,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 00:05:06,Kayseri,41239,38.73222,35.485279999999996,kPuSobXE5hGvbBYO+RcZ4Q,Turkey's state-run news agency reports car bomb attack in Kayseri province near Erciyes university,2016-12-18 00:05:06,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 00:05:09,Kayseri,41429,38.73222,35.485279999999996,6uLRo7XE5hGL7iDRy13KCQ,"13 killed, 48 injured after terror attack hits bus near university campus in Kayseri",2016-12-18 00:05:09,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9.0,Kayseri,1.0
2016-12-18 00:05:12,Kayseri,41431,39.0,35.0,fDBLpbXE5hGL7iDRy13KCQ,"Car Bomb Attack in Turkey Kills 13, Erdogan Blames Kurdish Militants",2016-12-18 00:05:12,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 00:05:13,Kandahār,41242,31.61332,65.71013,cA0LprXE5hGveBYO+RcZ4Q,Gunmen kill five female airport workers in Afghanistan,2016-12-18 00:05:13,Physical Threats,medium,"(31.613320000000002, 65.710130000000007)",9.0,Kandahār,1.0
2016-12-18 00:05:14,Kandahār,41432,33.0,66.0,qIPFprXE5hGL7iDRy13KCQ,Gunmen kill five female airport workers in Afghanistan,2016-12-18 00:05:14,Physical Threats,medium,"(33.0, 66.0)",9.0,Kandahār,1.0
2016-12-18 00:05:37,Kandahār,41408,31.61332,65.71013,ODJWtLXE5hGyLRgO+RcZ4Q,Gunmen kill five female airport workers in Afghanistan,2016-12-18 00:05:37,Physical Threats,medium,"(31.613320000000002, 65.710130000000007)",9.0,Kandahār,1.0
2016-12-18 00:05:43,Kayseri,41452,39.0,35.0,iBYFuLXE5hGMwyHRy13KCQ,"Turkey’s Erdogan Blames Kurdish Militants After Car Bomb Kills 13, Wounds 56",2016-12-18 00:05:43,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 00:05:52,Kandahār,41455,33.0,66.0,esN5vbXE5hGX0CHRy13KCQ,Five female airport staffers killed in Afghanistan,2016-12-18 00:05:52,Other,medium,"(33.0, 66.0)",9.0,Kandahār,1.0
2016-12-18 00:05:56,Kayseri,41416,38.73222,35.485279999999996,vMavv7XE5hGr6hgO+RcZ4Q,"Blast hits bus carrying Turkish soldiers, some believed killed -sources",2016-12-18 00:05:56,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9.0,Kayseri,1.0
2016-12-18 00:06:00,Córdoba,41144,-34.0,-64.0,2NYDwrXE5hGdoiHRy13KCQ,Falklands/South America second flight to be addressed at Argentina/UK meeting next week,2016-12-18 00:06:00,Other,medium,"(-34.0, -64.0)",9.0,Córdoba,1.0
2016-12-18 00:06:09,Mumbai,41436,19.07283,72.88261,osgux7XE5hGh_xgO+RcZ4Q,Banks led by market leaders State Bank and ICICI Bank fare poorly on advance tax front in third quarter,2016-12-18 00:06:09,Other,moderate,"(19.07283, 72.88261)",4.0,Mumbai,1.0
2016-12-18 00:06:14,Kayseri,41460,38.73222,35.485279999999996,bLtLyrXE5hGPpSHRy13KCQ,"More than 25 wounded in Turkish bus blast, death toll unclear",2016-12-18 00:06:14,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9.0,Kayseri,1.0
2016-12-18 00:06:15,Kayseri,41476,38.73222,35.485279999999996,gjYKy7XE5hGbdBgO+RcZ4Q,"Car bomb attack kills 13 soldiers, wounds 48 in Turkey",2016-12-18 00:06:15,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 00:06:16,Kayseri,41461,39.0,35.0,vqPEy7XE5hGlTiHRy13KCQ,"Several Wounded In Blast In Central Turkish City, Kayseri: Reports",2016-12-18 00:06:16,Physical Threats,moderate,"(39.0, 35.0)",4.0,Kayseri,1.0
2016-12-18 00:06:19,Kayseri,41462,38.73222,35.485279999999996,drE5zbXE5hGT_SHRy13KCQ,Terror attack in central Turkey's Kayseri province,2016-12-18 00:06:19,Physical Threats,moderate,"(38.732219999999998, 35.485279999999996)",4.0,Kayseri,1.0
2016-12-18 00:06:20,Kayseri,41479,38.73222,35.485279999999996,WEn2zbXE5hGDbRgO+RcZ4Q,Car bomb attack martyrs 13 soldiers in central Turkey,2016-12-18 00:06:20,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 00:06:21,Kayseri,41463,38.73222,35.485279999999996,ROGtzrXE5hGCgyHRy13KCQ,Terror attack martyrs 13 soldiers in central Turkey,2016-12-18 00:06:21,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 00:06:34,Kayseri,41467,38.73222,35.485279999999996,QPke1rXE5hGx5iHRy13KCQ,"More than 25 wounded in Turkish bus blast, death toll unclear",2016-12-18 00:06:34,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9.0,Kayseri,1.0
2016-12-18 00:06:35,Kayseri,41485,38.73222,35.485279999999996,7DTc1rXE5hGnZxgO+RcZ4Q,Several Wounded in Car Bombing in Central Turkish City,2016-12-18 00:06:35,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 00:06:39,Kayseri,41469,39.0,35.0,vn+F2bXE5hGDKSHRy13KCQ,"eNCA | Bus carrying Turkish soldiers bombed, death toll unclear",2016-12-18 00:06:39,Geopolitical,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 00:06:48,Kayseri,40799,38.73222,35.485279999999996,DLuh3rXE5hGUmxcO+RcZ4Q,Turkish bus in Kayseri hit by explosion leaving several dead,2016-12-18 00:06:48,Infrastructure,medium,"(38.732219999999998, 35.485279999999996)",9.0,Kayseri,1.0
2016-12-18 00:07:00,Leicester,41498,52.16045,-0.70312,jpbi5bXE5hGUNyDRy13KCQ,"After three early blows, England 352-7 at lunch against India",2016-12-18 00:07:00,Geopolitical,moderate,"(52.160449999999997, -0.70311999999999997)",4.0,Leicester,1.0
2016-12-18 00:07:50,Kayseri,41488,39.0,35.0,ThLKA7bE5hG8TRgO+RcZ4Q,Turkish news agency reports car bomb attack,2016-12-18 00:07:50,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 00:07:55,Kayseri,41490,38.73222,35.485279999999996,knfIBrbE5hG8TRgO+RcZ4Q,Turkish news agency reports car bomb attack,2016-12-18 00:07:55,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 00:08:02,Kayseri,41536,39.0,35.0,xv+oCrbE5hGbpiDRy13KCQ,Turkish news agency reports car bomb attack,2016-12-18 00:08:02,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 00:08:03,Kayseri,41561,38.73222,35.485279999999996,6I9kC7bE5hG8TRgO+RcZ4Q,Turkish Media Reports Deadly Car Bomb Attack,2016-12-18 00:08:03,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 00:08:06,Kayseri,41562,39.0,35.0,SOnbDLbE5hGQhBgO+RcZ4Q,"13 Turkish soldiers killed, 55 wounded in car bomb explosion",2016-12-18 00:08:06,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:04:35,Kayseri,41625,38.73222,35.485279999999996,+Kcm8b3E5hGgQRgO+RcZ4Q,Car bomb in Turkey's Kayseri city kills 13 soldiers,2016-12-18 01:04:35,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:04:36,Kayseri,41438,38.73222,35.485279999999996,4JDh8b3E5hG_qB_Ry13KCQ,Turkish media reports deadly car bomb attack,2016-12-18 01:04:36,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:04:37,Kayseri,41626,39.0,35.0,nIOb8r3E5hG5jxgO+RcZ4Q,Turkish media reports deadly car bomb attack,2016-12-18 01:04:37,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:04:39,Kayseri,41439,38.73222,35.485279999999996,NOFU873E5hG_qB_Ry13KCQ,"13 soldiers killed, 48 wounded in attack in Kayseri : Turkish Millitary",2016-12-18 01:04:39,Geopolitical,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 01:04:56,Kayseri,41671,38.73222,35.485279999999996,bByq_b3E5hGD3x_Ry13KCQ,Turkish media reports deadly car bomb attack,2016-12-18 01:04:56,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:05:02,Kayseri,41689,39.0,35.0,CFk3Ab7E5hGD3x_Ry13KCQ,Turkey car bomb kills soldiers on bus,2016-12-18 01:05:02,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:05:03,Kayseri,41702,39.0,35.0,WM30Ab7E5hGk6xgO+RcZ4Q,Turkey car bomb kills 13 soldiers on bus,2016-12-18 01:05:03,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:05:04,Kayseri,41690,38.73222,35.485279999999996,rBuxAr7E5hGD3x_Ry13KCQ,Deaths of Turkish soldiers blamed on Kurdish militants,2016-12-18 01:05:04,Geopolitical,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:05:07,Baltimore,41691,39.272890000000004,-76.60552,PLUmBL7E5hGD3x_Ry13KCQ,"WATCH: Oil Tanker Slides Off Icy Bridge and Explodes in Maryland, 40 Cars Involved in Crash; 2 People Killed, 11 Injured",2016-12-18 01:05:07,Infrastructure,medium,"(39.272890000000004, -76.605519999999999)",9.0,Baltimore,1.0
2016-12-18 01:05:08,Kayseri,41704,38.73222,35.485279999999996,OnftBL7E5hGzkBgO+RcZ4Q,Turkish media reports deadly car bomb attack,2016-12-18 01:05:08,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:05:13,Kayseri,41705,38.73222,35.485279999999996,fDKdB77E5hG62xgO+RcZ4Q,Several wounded in car bombing in central Turkish city,2016-12-18 01:05:13,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:05:15,Kayseri,41693,38.73222,35.485279999999996,bDT1CL7E5hGD3x_Ry13KCQ,Several wounded in car bombing in central Turkish city,2016-12-18 01:05:15,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:05:26,Kayseri,41680,38.73222,35.485279999999996,JBuvD77E5hG8Ah_Ry13KCQ,"13 killed, 55 injured after terror attack hits bus near university campus in Kayseri",2016-12-18 01:05:26,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9.0,Kayseri,1.0
2016-12-18 01:05:31,Kayseri,41710,38.73222,35.485279999999996,Tv1yEr7E5hGBnhgO+RcZ4Q,"Turkish military confirms car bomb attack in Kayseri, reports 13 soldiers killed and 48 wounded",2016-12-18 01:05:31,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 01:05:35,Kayseri,41697,38.73222,35.485279999999996,dgWvFL7E5hG8Ah_Ry13KCQ,"Turkish military confirms car bomb attack in Kayseri, reports 13 soldiers killed and 48 wounded",2016-12-18 01:05:35,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 01:05:42,Kayseri,41699,39.0,35.0,CpbMGL7E5hG8Ah_Ry13KCQ,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 01:05:42,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:05:50,Kayseri,41719,38.73222,35.485279999999996,fqP6Hb7E5hGg6B_Ry13KCQ,"13 dead, dozens wounded in car bombing in central Turkish city",2016-12-18 01:05:50,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:06:02,Kayseri,41738,39.0,35.0,7EzSJL7E5hGntxgO+RcZ4Q,"Turkish army: 13 soldiers killed, 55 wounded in bombing",2016-12-18 01:06:02,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:06:03,Kayseri,41724,39.0,35.0,IBaOJb7E5hGlFx_Ry13KCQ,Jordan expresses solidarity with Turkey after deadly blast,2016-12-18 01:06:03,Physical Threats,medium,"(39.0, 35.0)",9.0,Kayseri,1.0
2016-12-18 01:06:11,Kayseri,41727,39.0,35.0,9J+KKr7E5hGlFx_Ry13KCQ,"Turkey: 13 soldiers killed, 48 wounded in blast",2016-12-18 01:06:11,Physical Threats,medium,"(39.0, 35.0)",9.0,Kayseri,1.0
2016-12-18 01:06:16,Kayseri,41743,38.73222,35.485279999999996,TEdbLb7E5hGbghgO+RcZ4Q,"Turkish car bomb attack kills 13 soldiers, wounds 48",2016-12-18 01:06:16,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:06:17,Kayseri,41729,38.73222,35.485279999999996,_JUVLr7E5hGlFx_Ry13KCQ,Turkish news agency reports car bomb attack,2016-12-18 01:06:17,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:06:21,London,41745,51.50853,-0.12574000000000002,ELFSML7E5hG1EBgO+RcZ4Q,Anti-terror unit granted extension to quiz Burton suspect,2016-12-18 01:06:21,Infrastructure,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-18 01:06:22,Kayseri,41731,38.73222,35.485279999999996,5GsYMb7E5hGEVR_Ry13KCQ,Blast Hits Bus in Turkey's Kayseri,2016-12-18 01:06:22,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9.0,Kayseri,1.0
2016-12-18 01:06:30,Kayseri,41733,38.73222,35.485279999999996,_HZuNb7E5hGGHx_Ry13KCQ,Turkish car bomb attack kills 13 soldiers,2016-12-18 01:06:30,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:06:31,Kayseri,41748,39.0,35.0,wudyNr7E5hGZ_BgO+RcZ4Q,"Car bomb in Turkey targets offduty military, kills 13 people",2016-12-18 01:06:31,Physical Threats,high,"(39.0, 35.0)",16.0,Kayseri,1.0
2016-12-18 01:06:36,Kayseri,41750,39.0,35.0,5LhtOb7E5hGcPxgO+RcZ4Q,Turkish media reports deadly car bomb attack,2016-12-18 01:06:36,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:06:40,Kayseri,41751,38.73222,35.485279999999996,NiFcO77E5hGU1xgO+RcZ4Q,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 01:06:40,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:06:56,Kayseri,41774,38.73222,35.485279999999996,Hqv+RL7E5hGLfRgO+RcZ4Q,Turkish bus hit by deadly blast,2016-12-18 01:06:56,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9.0,Kayseri,1.0
2016-12-18 01:06:58,Kayseri,41759,39.0,35.0,lmBNRr7E5hGiTR_Ry13KCQ,"Car bomb kills 13 Turkish commandos, army says",2016-12-18 01:06:58,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:07:08,Denver,41763,39.73915,-104.9847,ZM9uTL7E5hGiTR_Ry13KCQ,"Saturday: Airlines ax 1,000 flights from storm",2016-12-18 01:07:08,Other,medium,"(39.739150000000002, -104.9847)",9.0,Denver,1.0
2016-12-18 01:07:44,Kayseri,41807,39.0,35.0,7vkIYr7E5hG4gRgO+RcZ4Q,Suicide attack bomb blast in Central Turkey,2016-12-18 01:07:44,Physical Threats,high,"(39.0, 35.0)",16.0,Kayseri,1.0
2016-12-18 01:07:59,Kayseri,41797,39.0,35.0,9ofxar7E5hGDwx_Ry13KCQ,"Death Toll Unclear, Dozens Wounded In Turkey Explosion",2016-12-18 01:07:59,Physical Threats,high,"(39.0, 35.0)",16.0,Kayseri,1.0
2016-12-18 01:08:15,Kayseri,41828,38.73222,35.485279999999996,AtcPdL7E5hGujBcO+RcZ4Q,13 Turkish soldiers reported killed in bus bombing,2016-12-18 01:08:15,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:08:24,Kayseri,41849,38.73222,35.485279999999996,SNK5eb7E5hGm3iHRy13KCQ,Turkish military says 13 soldiers killed in car bomb attack,2016-12-18 01:08:24,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 01:08:35,Kayseri,41835,39.0,35.0,DkIFgL7E5hGWkhcO+RcZ4Q,"Car bomb explodes in Turkey&#039;s Kayseri; 13 soldiers killed, dozens wounded",2016-12-18 01:08:35,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:08:44,Kayseri,41838,38.73222,35.485279999999996,Skxfhb7E5hGA9hcO+RcZ4Q,"'13 dead, 48 injured' in car bomb attack in Turkey",2016-12-18 01:08:44,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 01:08:45,Kayseri,41856,39.0,35.0,GF1mhr7E5hGRKCHRy13KCQ,"Car bomb kills 13 Turkish commandos, army says",2016-12-18 01:08:45,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 01:08:49,Kayseri,41840,38.73222,35.485279999999996,Ziu7iL7E5hGQxBcO+RcZ4Q,Bomb Attack in Turkish City of Kayseri,2016-12-18 01:08:49,Physical Threats,moderate,"(38.732219999999998, 35.485279999999996)",4.0,Kayseri,1.0
2016-12-18 01:08:54,Kayseri,41859,38.73222,35.485279999999996,Jnd1i77E5hGxEhcO+RcZ4Q,Turkish military says 13 soldiers killed in car bomb attack,2016-12-18 01:08:54,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 02:01:51,Kayseri,41295,39.0,35.0,SJ9o8cXE5hGh5BEO+RcZ4Q,Car bomb kills soldiers on public bus in Turkey – video,2016-12-18 02:01:51,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 02:04:29,Kayseri,41802,39.0,35.0,8tWcT8bE5hGrjx_Ry13KCQ,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 02:04:29,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 02:04:47,Kayseri,41962,38.73222,35.485279999999996,OlU+WsbE5hG1dBcO+RcZ4Q,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 02:04:47,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 02:04:50,Kayseri,41963,39.0,35.0,jkjhW8bE5hGvAhcO+RcZ4Q,13 killed in Turkey car bombing,2016-12-18 02:04:50,Physical Threats,medium,"(39.0, 35.0)",9.0,Kayseri,1.0
2016-12-18 02:04:51,Hyderabad,41296,17.38405,78.45636,4sCgXMbE5hG8yREO+RcZ4Q,Urgent Openings For Foray Software In Hyderabad,2016-12-18 02:04:51,Infrastructure,moderate,"(17.384049999999998, 78.456360000000004)",4.0,Hyderabad,1.0
2016-12-18 02:05:06,Delhi,41976,28.65195,77.23149000000001,ehFLZcbE5hGcrR_Ry13KCQ,Kejriwal demands probing of source of political parties’ funds,2016-12-18 02:05:06,Other,moderate,"(28.651949999999999, 77.231490000000008)",4.0,Delhi,1.0
2016-12-18 02:05:19,Hyderabad,41972,17.38405,78.45636,ZFFubcbE5hGswBEO+RcZ4Q,Opening For Genpact Hiring for Technical Support In Hyderabad,2016-12-18 02:05:19,Other,moderate,"(17.384049999999998, 78.456360000000004)",4.0,Hyderabad,1.0
2016-12-18 02:05:38,Kayseri,42003,38.73222,35.485279999999996,OJeAeMbE5hGc5R_Ry13KCQ,Car bomb attack in Turkey kills 13 soldiers,2016-12-18 02:05:38,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 02:05:40,Kayseri,42013,39.0,35.0,_P7LecbE5hG+yBEO+RcZ4Q,"Thirteen Turkish soldiers killed, 48 wounded in car bomb attack",2016-12-18 02:05:40,Physical Threats,extreme,"(39.0, 35.0)",25.0,Kayseri,1.0
2016-12-18 02:05:47,Kayseri,42005,38.73222,35.485279999999996,7HaXfcbE5hGc5R_Ry13KCQ,Car bomb attack in Turkey kills 13 soldiers,2016-12-18 02:05:47,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16.0,Kayseri,1.0
2016-12-18 02:08:05,İstanbul,42132,41.01384,28.949659999999998,wr4h0MbE5hGEmxEO+RcZ4Q,Police detain suspect after killed author Erikli in Istanbul,2016-12-18 02:08:05,Physical Threats,medium,"(41.013840000000002, 28.949659999999998)",9.0,İstanbul,1.0
2016-12-18 03:04:34,Tianshui,42230,35.0,105.0,nDgZtM7E5hGl2xgO+RcZ4Q,Donald Trump Blasts China's 'Unpresidented' Seizure Of U.S. Drone Ship,2016-12-18 03:04:34,Other,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-18 03:04:49,Kayseri,41603,38.73222,35.485279999999996,ouUMvc7E5hGgJyDRy13KCQ,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 03:04:49,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25.0,Kayseri,1.0
2016-12-18 03:04:52,Kayseri,42269,39.0,35.0,LOS0vs7E5hGE_BYO+RcZ4Q,Egypt denies Osama bin Laden's son entry,2016-12-18 03:04:52,Geopolitical,moderate,"(39.0, 35.0)",4.0,Kayseri,1.0
2016-12-18 03:05:06,Kayseri,42243,39.0,35.0,zLH4xs7E5hGIuCLRy13KCQ,"Turkey: 13 soldiers killed, 50 including civilians injured in bus explosion",2016-12-18 03:05:06,Infrastructure,medium,"(39.0, 35.0)",9.0,Kayseri,1.0
2016-12-18 03:05:13,Tianshui,42246,35.0,105.0,KH1oy87E5hGGBSLRy13KCQ,China says ‘appropriately handling’ US Navy drone issue,2016-12-18 03:05:13,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-18 03:05:21,Srinagar,42251,33.91667,76.66667,sMfrz87E5hGrLCLRy13KCQ,Sexual abuse of Kashmiri women at the hands of Indian security forces,2016-12-18 03:05:21,Other,moderate,"(33.916670000000003, 76.666669999999996)",4.0,Srinagar,1.0
2016-12-18 03:05:23,Baltimore,42255,39.29038,-76.61219,gBBj0c7E5hGseiLRy13KCQ,"The Latest: Tanker skids off highway, explodes in Baltimore",2016-12-18 03:05:23,Infrastructure,moderate,"(39.290379999999999, -76.612189999999998)",4.0,Baltimore,1.0
2016-12-18 03:05:27,Kayseri,42254,39.0,35.0,IOaf087E5hGOOhYO+RcZ4Q,Explosion hits bus transporting soldiers in Turkey killing 13,2016-12-18 03:05:27,Physical Threats,medium,"(39.0, 35.0)",9.0,Kayseri,1.0
2016-12-18 03:05:44,Jammu,42293,32.55219,75.94663,hh8K3s7E5hG5chYO+RcZ4Q,Nabha jail break: Facilitator traced in Dalhousie gives cops a slip,2016-12-18 03:05:44,Physical Threats,moderate,"(32.552190000000003, 75.946629999999999)",4.0,Jammu,1.0
2016-12-18 03:05:46,Baltimore,42250,39.29038,-76.61219,DN_S3s7E5hGNyRYO+RcZ4Q,"Tanker skids off highway, explodes in Baltimore",2016-12-18 03:05:46,Infrastructure,moderate,"(39.290379999999999, -76.612189999999998)",4.0,Baltimore,1.0
2016-12-18 03:05:52,Kayseri,41604,39.0,35.0,cEC+4s7E5hG6NyDRy13KCQ,PICS: Car bomb attack injures 55 in Turkey,2016-12-18 03:05:52,Physical Threats,high,"(39.0, 35.0)",16.0,Kayseri,1.0
2016-12-18 04:04:46,Srinagar,42367,33.87405,74.89955,SBU9HdfE5hGS0CLRy13KCQ,Terrorists attack Army convoy in Pampore,2016-12-18 04:04:46,Physical Threats,medium,"(33.874049999999997, 74.899550000000005)",9.0,Srinagar,1.0
2016-12-18 04:05:23,Tianshui,42273,35.0,105.0,IovIMtfE5hGrOxcO+RcZ4Q,UPDATE4: U.S. demands China return drone unlawfully seized in S. China Sea,2016-12-18 04:05:23,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-18 04:05:55,Tianshui,42492,35.0,105.0,9qMTRtfE5hGiaBcO+RcZ4Q,China seized US navy drone 'to ensure safety of ships',2016-12-18 04:05:55,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-18 04:05:58,Tianshui,42450,35.0,105.0,hDIYSNfE5hGiaBcO+RcZ4Q,your name. becomes No. 1 grossing Japanese film in China,2016-12-18 04:05:58,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-18 05:04:48,Stuttgart,42467,48.69096,9.14062,5FcMgN_E5hGxkyDRy13KCQ,Kurds in Europe seek support for independence on Kurdish flag day,2016-12-18 05:04:48,Geopolitical,medium,"(48.690959999999997, 9.1406200000000002)",9.0,Stuttgart,1.0
2016-12-18 05:05:04,Houston,42670,29.763279999999998,-95.36327,eLLDid_E5hGS_yDRy13KCQ,Houston's Chance Allen suspended for Las Vegas Bowl after missing curfew,2016-12-18 05:05:04,Other,medium,"(29.763279999999998, -95.36327)",9.0,Houston,1.0
2016-12-18 05:05:20,Ambon,42683,-6.0,147.0,su8Vk9_E5hGXTyDRy13KCQ,Powerful earthquake hits off Papua New Guinea,2016-12-18 05:05:20,Natural Disaster,moderate,"(-6.0, 147.0)",4.0,Ambon,1.0
2016-12-18 05:05:23,Ambon,42687,-6.0,147.0,nkyKlN_E5hGWuiDRy13KCQ,Powerful earthquake hits off Papua New Guinea,2016-12-18 05:05:23,Natural Disaster,moderate,"(-6.0, 147.0)",4.0,Ambon,1.0
2016-12-18 05:05:37,Ambon,42688,-6.0,147.0,lmItnd_E5hG2NSDRy13KCQ,Powerful earthquake hits off Papua New Guinea,2016-12-18 05:05:37,Natural Disaster,moderate,"(-6.0, 147.0)",4.0,Ambon,1.0
2016-12-18 05:05:43,Ambon,42703,-6.0,147.0,Ki_noN_E5hGKDBcO+RcZ4Q,Tsunami alert after 7.9-magnitude PNG quake: USGS,2016-12-18 05:05:43,Other,moderate,"(-6.0, 147.0)",4.0,Ambon,1.0
2016-12-18 05:05:53,Ambon,42718,-6.0,147.0,Vkjipt_E5hGsiyDRy13KCQ,Powerful earthquake hits off Papua New Guinea,2016-12-18 05:05:53,Natural Disaster,moderate,"(-6.0, 147.0)",4.0,Ambon,1.0
