52897,38.73222,35.48528,1JY+l63E5hGN4REO+RcZ4Q,Casualties reported after bus blast outside Turkish university,2016-12-17 23:07:32,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
52901,31.61332,65.71013,kjrNfq3E5hGL2hzRy13KCQ,Gunmen Kill Five Female Airport Workers in Afghanistan,2016-12-17 23:06:51,Physical Threats,medium,"(31.613320000000002, 65.710130000000007)",9,Kandahār,1.0
52911,24.80805,93.9442,wn99kK3E5hG9nRzRy13KCQ,"Manipur: Triple blast in Imphal, no injuries reported",2016-12-17 23:07:21,Physical Threats,moderate,"(24.808050000000001, 93.944199999999995)",4,Guwahati,1.0
52917,31.61332,65.71013,tsYRxq3E5hGr9BYO+RcZ4Q,Gunmen kill five female Afghan airport staff in Kandahar,2016-12-17 23:08:51,Physical Threats,extreme,"(31.613320000000002, 65.710130000000007)",25,Kandahār,1.0
52918,38.73222,35.48528,7g2Hx63E5hG5tRYO+RcZ4Q,"Turkey: Explosion hits bus transporting soldiers in Kayseri, some believed killed",2016-12-17 23:08:53,Infrastructure,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
52921,38.73222,35.48528,Dk1+m7XE5hGTwxYO+RcZ4Q,"More than 25 wounded in Turkish bus blast, death toll unclear",2016-12-18 00:04:55,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
52923,38.73222,35.48528,qCWGnrXE5hGZcRYO+RcZ4Q,Turkey’s state-run news agency reports car bomb attack in Kayseri province near Erciyes university,2016-12-18 00:05:00,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16,Kayseri,1.0
52934,31.61332,65.71013,ZkIwmq3E5hGm9REO+RcZ4Q,Gunmen kill five female airport workers in Afghanistan,2016-12-17 23:07:37,Physical Threats,medium,"(31.613320000000002, 65.710130000000007)",9,Kandahār,1.0
52937,38.73222,35.48528,KiP+n63E5hGz4hEO+RcZ4Q,Turkey explosion: People killed following huge blast outside Kayseri university,2016-12-17 23:07:47,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
52943,38.73222,35.48528,nhl5q63E5hGBChEO+RcZ4Q,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-17 23:08:06,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
52944,38.73222,35.48528,yMxTra3E5hG0uxEO+RcZ4Q,"Explosion Hits Bus in Turkish City of Kayseri, Casualties Reported",2016-12-17 23:08:09,Infrastructure,moderate,"(38.732219999999998, 35.485279999999996)",4,Kayseri,1.0
52946,38.73222,35.48528,jgDPsK3E5hGnZREO+RcZ4Q,Car bombing rocks Turkey’s central province of Kayseri: Anadolu Agency,2016-12-17 23:08:15,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16,Kayseri,1.0
52952,31.61332,65.71013,xCNBn63E5hGUIxzRy13KCQ,Gunmen Kill 5 Women Airport Workers In Afghanistan's Kandahar,2016-12-17 23:07:46,Physical Threats,extreme,"(31.613320000000002, 65.710130000000007)",25,Kandahār,1.0
52961,33.0,66.0,VhkNsK3E5hGwqhzRy13KCQ,Gunmen kill five female airport workers in Afghanistan,2016-12-17 23:08:14,Physical Threats,medium,"(33.0, 66.0)",9,Kandahār,1.0
52963,31.61332,65.71013,RkP6sq3E5hGwqhzRy13KCQ,Gunmen kill 5 female airport workers in Afghanistan,2016-12-17 23:08:19,Physical Threats,medium,"(31.613320000000002, 65.710130000000007)",9,Kandahār,1.0
52966,38.73222,35.48528,fEtwuK3E5hG_KhzRy13KCQ,Several wounded in car bombing in central Turkish city: Reports,2016-12-17 23:08:28,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16,Kayseri,1.0
52967,39.0,35.0,0pYTuq3E5hG_KhzRy13KCQ,"Bus hit by explosion in central Turkey, multiple casualties",2016-12-17 23:08:31,Infrastructure,moderate,"(39.0, 35.0)",4,Kayseri,1.0
52970,31.61332,65.71013,NJlaua3E5hGpzBEO+RcZ4Q,5 female Afghan airport personnel killed by gunmen in Kandahar,2016-12-17 23:08:29,Physical Threats,extreme,"(31.613320000000002, 65.710130000000007)",25,Kandahār,1.0
52971,31.61332,65.71013,ItLSuq3E5hGCuhEO+RcZ4Q,Gunmen Kill 6 Kandahar Airport Workers,2016-12-17 23:08:32,Physical Threats,extreme,"(31.613320000000002, 65.710130000000007)",25,Kandahār,1.0
52975,31.61332,65.71013,mkuUwa3E5hGT2BEO+RcZ4Q,Gunmen kill five female Afghan airport staff in Kandahar,2016-12-17 23:08:43,Physical Threats,extreme,"(31.613320000000002, 65.710130000000007)",25,Kandahār,1.0
52977,31.61332,65.71013,WIAgxa3E5hGN1REO+RcZ4Q,Gunmen kill five female Afghan airport staff in Kandahar,2016-12-17 23:08:49,Physical Threats,extreme,"(31.613320000000002, 65.710130000000007)",25,Kandahār,1.0
52982,39.0,35.0,SJ9o8cXE5hGh5BEO+RcZ4Q,Car bomb kills soldiers on public bus in Turkey – video,2016-12-18 02:01:51,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
52983,17.38405,78.45636,4sCgXMbE5hG8yREO+RcZ4Q,Urgent Openings For Foray Software In Hyderabad,2016-12-18 02:04:51,Infrastructure,moderate,"(17.384049999999998, 78.456360000000004)",4,Hyderabad,1.0
52988,39.0,35.0,PCuFwq3E5hG_KhzRy13KCQ,"Casualties, several wounded in blast in central Turkish city: reports",2016-12-17 23:08:45,Physical Threats,moderate,"(39.0, 35.0)",4,Kayseri,1.0
52991,39.0,35.0,ciE_yK3E5hGJXBzRy13KCQ,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-17 23:08:54,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53009,39.0,35.0,7Niv1a3E5hGYGSDRy13KCQ,"Bus carrying soldiers explodes in Turkey's Kayseri, some believed killed - sources",2016-12-17 23:09:17,Infrastructure,medium,"(39.0, 35.0)",9,Kayseri,1.0
53011,38.73222,35.48528,YB2a2K3E5hGTzCDRy13KCQ,CRIME > Explosion occurs in Turkey's Kayseri,2016-12-17 23:09:22,Physical Threats,moderate,"(38.732219999999998, 35.485279999999996)",4,Kayseri,1.0
53013,26.2,91.66667,GqZ63a3E5hGOFSDRy13KCQ,Buddhist woman priest stabbed to death in Guwahati,2016-12-17 23:09:30,Other,moderate,"(26.199999999999999, 91.666669999999996)",4,Guwahati,1.0
53019,31.61332,65.71013,DAj41K3E5hGprhgO+RcZ4Q,Gunmen kill five female Afghan airport staff in Kandahar,2016-12-17 23:09:16,Physical Threats,extreme,"(31.613320000000002, 65.710130000000007)",25,Kandahār,1.0
53020,38.73222,35.48528,Bp9q1q3E5hGprhgO+RcZ4Q,Scores injured after bus blast outside Turkish university,2016-12-17 23:09:18,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
53021,31.61332,65.71013,xqLh163E5hGagBgO+RcZ4Q,Gunmen kill five female Afghan airport staff in Kandahar,2016-12-17 23:09:21,Physical Threats,extreme,"(31.613320000000002, 65.710130000000007)",25,Kandahār,1.0
53025,38.73222,35.48528,_sMC4K3E5hGagBgO+RcZ4Q,Turkish blast: Several dead as Kayseri bus hit,2016-12-17 23:09:34,Other,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
53036,33.0,66.0,BKan7q3E5hGOFSDRy13KCQ,Judge bars Bergdahl prosecutors from using wounds at trial,2016-12-17 23:09:59,Crime,moderate,"(33.0, 66.0)",4,Kandahār,1.0
53137,39.0,35.0,+jw4nLXE5hGW_iHRy13KCQ,"Blast hits bus carrying soldiers in Turkey's Kayseri, some believed killed - sources",2016-12-18 00:04:57,Infrastructure,medium,"(39.0, 35.0)",9,Kayseri,1.0
53145,38.73222,35.48528,ku61nbXE5hGt2yHRy13KCQ,Explosion strikes bus in Turkey’s Kayseri province,2016-12-18 00:04:59,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
53164,38.73222,35.48528,4JDh8b3E5hG_qB_Ry13KCQ,Turkish media reports deadly car bomb attack,2016-12-18 01:04:36,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53165,38.73222,35.48528,NOFU873E5hG_qB_Ry13KCQ,"13 soldiers killed, 48 wounded in attack in Kayseri : Turkish Millitary",2016-12-18 01:04:39,Geopolitical,high,"(38.732219999999998, 35.485279999999996)",16,Kayseri,1.0
53360,38.73222,35.48528,ouUMvc7E5hGgJyDRy13KCQ,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 03:04:49,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53368,1.0,38.0,5HHAx0DG5hGqYzTRy13KCQ,Kenya: Doctors' Strike Case Resumes Today,2016-12-19 23:13:41,Geopolitical,moderate,"(1.0, 38.0)",4,Nairobi,1.0
53382,38.73222,35.48528,+Kcm8b3E5hGgQRgO+RcZ4Q,Car bomb in Turkey's Kayseri city kills 13 soldiers,2016-12-18 01:04:35,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53383,39.0,35.0,nIOb8r3E5hG5jxgO+RcZ4Q,Turkish media reports deadly car bomb attack,2016-12-18 01:04:37,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53461,38.73222,35.48528,bByq_b3E5hGD3x_Ry13KCQ,Turkish media reports deadly car bomb attack,2016-12-18 01:04:56,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53492,38.73222,35.48528,JBuvD77E5hG8Ah_Ry13KCQ,"13 killed, 55 injured after terror attack hits bus near university campus in Kayseri",2016-12-18 01:05:26,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
53513,24.0,88.0,pkH7U8bE5hGrjx_Ry13KCQ,Mamata questions I-T exemption to political parties on old note deposits,2016-12-18 02:04:37,Infrastructure,moderate,"(24.0, 88.0)",4,Rājshāhi,1.0
53521,39.0,35.0,CFk3Ab7E5hGD3x_Ry13KCQ,Turkey car bomb kills soldiers on bus,2016-12-18 01:05:02,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53522,38.73222,35.48528,rBuxAr7E5hGD3x_Ry13KCQ,Deaths of Turkish soldiers blamed on Kurdish militants,2016-12-18 01:05:04,Geopolitical,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53525,38.73222,35.48528,bDT1CL7E5hGD3x_Ry13KCQ,Several wounded in car bombing in central Turkish city,2016-12-18 01:05:15,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53529,38.73222,35.48528,dgWvFL7E5hG8Ah_Ry13KCQ,"Turkish military confirms car bomb attack in Kayseri, reports 13 soldiers killed and 48 wounded",2016-12-18 01:05:35,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16,Kayseri,1.0
53531,39.0,35.0,CpbMGL7E5hG8Ah_Ry13KCQ,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 01:05:42,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53534,39.0,35.0,WM30Ab7E5hGk6xgO+RcZ4Q,Turkey car bomb kills 13 soldiers on bus,2016-12-18 01:05:03,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53536,38.73222,35.48528,OnftBL7E5hGzkBgO+RcZ4Q,Turkish media reports deadly car bomb attack,2016-12-18 01:05:08,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53537,38.73222,35.48528,fDKdB77E5hG62xgO+RcZ4Q,Several wounded in car bombing in central Turkish city,2016-12-18 01:05:13,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53542,38.73222,35.48528,Tv1yEr7E5hGBnhgO+RcZ4Q,"Turkish military confirms car bomb attack in Kayseri, reports 13 soldiers killed and 48 wounded",2016-12-18 01:05:31,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16,Kayseri,1.0
53551,38.73222,35.48528,fqP6Hb7E5hGg6B_Ry13KCQ,"13 dead, dozens wounded in car bombing in central Turkish city",2016-12-18 01:05:50,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53556,39.0,35.0,IBaOJb7E5hGlFx_Ry13KCQ,Jordan expresses solidarity with Turkey after deadly blast,2016-12-18 01:06:03,Physical Threats,medium,"(39.0, 35.0)",9,Kayseri,1.0
53559,39.0,35.0,9J+KKr7E5hGlFx_Ry13KCQ,"Turkey: 13 soldiers killed, 48 wounded in blast",2016-12-18 01:06:11,Physical Threats,medium,"(39.0, 35.0)",9,Kayseri,1.0
53561,38.73222,35.48528,_JUVLr7E5hGlFx_Ry13KCQ,Turkish news agency reports car bomb attack,2016-12-18 01:06:17,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53563,38.73222,35.48528,5GsYMb7E5hGEVR_Ry13KCQ,Blast Hits Bus in Turkey's Kayseri,2016-12-18 01:06:22,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
53565,38.73222,35.48528,_HZuNb7E5hGGHx_Ry13KCQ,Turkish car bomb attack kills 13 soldiers,2016-12-18 01:06:30,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53570,39.0,35.0,7EzSJL7E5hGntxgO+RcZ4Q,"Turkish army: 13 soldiers killed, 55 wounded in bombing",2016-12-18 01:06:02,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53575,38.73222,35.48528,TEdbLb7E5hGbghgO+RcZ4Q,"Turkish car bomb attack kills 13 soldiers, wounds 48",2016-12-18 01:06:16,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53580,39.0,35.0,wudyNr7E5hGZ_BgO+RcZ4Q,"Car bomb in Turkey targets offduty military, kills 13 people",2016-12-18 01:06:31,Physical Threats,high,"(39.0, 35.0)",16,Kayseri,1.0
53582,39.0,35.0,5LhtOb7E5hGcPxgO+RcZ4Q,Turkish media reports deadly car bomb attack,2016-12-18 01:06:36,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53583,38.73222,35.48528,NiFcO77E5hGU1xgO+RcZ4Q,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 01:06:40,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53591,39.0,35.0,lmBNRr7E5hGiTR_Ry13KCQ,"Car bomb kills 13 Turkish commandos, army says",2016-12-18 01:06:58,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53606,38.73222,35.48528,Hqv+RL7E5hGLfRgO+RcZ4Q,Turkish bus hit by deadly blast,2016-12-18 01:06:56,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
53629,39.0,35.0,9ofxar7E5hGDwx_Ry13KCQ,"Death Toll Unclear, Dozens Wounded In Turkey Explosion",2016-12-18 01:07:59,Physical Threats,high,"(39.0, 35.0)",16,Kayseri,1.0
53634,39.0,35.0,8tWcT8bE5hGrjx_Ry13KCQ,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 02:04:29,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53639,39.0,35.0,7vkIYr7E5hG4gRgO+RcZ4Q,Suicide attack bomb blast in Central Turkey,2016-12-18 01:07:44,Physical Threats,high,"(39.0, 35.0)",16,Kayseri,1.0
53650,39.0,35.0,dJaVnr7E5hGofBgO+RcZ4Q,Officials: Car bomb attack kills 13 soldiers in central Turkey,2016-12-18 01:09:26,Physical Threats,high,"(39.0, 35.0)",16,Kayseri,1.0
53660,38.73222,35.48528,AtcPdL7E5hGujBcO+RcZ4Q,13 Turkish soldiers reported killed in bus bombing,2016-12-18 01:08:15,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53667,39.0,35.0,DkIFgL7E5hGWkhcO+RcZ4Q,"Car bomb explodes in Turkey&#039;s Kayseri; 13 soldiers killed, dozens wounded",2016-12-18 01:08:35,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53670,38.73222,35.48528,Skxfhb7E5hGA9hcO+RcZ4Q,"'13 dead, 48 injured' in car bomb attack in Turkey",2016-12-18 01:08:44,Physical Threats,high,"(38.732219999999998, 35.485279999999996)",16,Kayseri,1.0
53672,38.73222,35.48528,Ziu7iL7E5hGQxBcO+RcZ4Q,Bomb Attack in Turkish City of Kayseri,2016-12-18 01:08:49,Physical Threats,moderate,"(38.732219999999998, 35.485279999999996)",4,Kayseri,1.0
53681,38.73222,35.48528,SNK5eb7E5hGm3iHRy13KCQ,Turkish military says 13 soldiers killed in car bomb attack,2016-12-18 01:08:24,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53688,39.0,35.0,GF1mhr7E5hGRKCHRy13KCQ,"Car bomb kills 13 Turkish commandos, army says",2016-12-18 01:08:45,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
53691,38.73222,35.48528,Jnd1i77E5hGxEhcO+RcZ4Q,Turkish military says 13 soldiers killed in car bomb attack,2016-12-18 01:08:54,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53696,39.0,35.0,MBTXr77E5hG9FxcO+RcZ4Q,13 killed in Turkey car bombing,2016-12-18 01:09:55,Physical Threats,medium,"(39.0, 35.0)",9,Kayseri,1.0
53709,39.0,35.0,Vrlmkb7E5hGTKiHRy13KCQ,"Car bomb attack in Turkey kills 13 soldiers, injures 48",2016-12-18 01:09:04,Physical Threats,high,"(39.0, 35.0)",16,Kayseri,1.0
53711,39.0,35.0,frLnlL7E5hGK0CHRy13KCQ,"Turkey: Blast hits bus carrying off-duty soldiers, civilians",2016-12-18 01:09:10,Physical Threats,medium,"(39.0, 35.0)",9,Kayseri,1.0
53721,38.73222,35.48528,RI_Ro77E5hGkTCHRy13KCQ,"48 wounded, 13 killed in Turkey suicide attack-UPDATE",2016-12-18 01:09:35,Physical Threats,medium,"(38.732219999999998, 35.485279999999996)",9,Kayseri,1.0
53812,38.73222,35.48528,OlU+WsbE5hG1dBcO+RcZ4Q,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 02:04:47,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
53813,39.0,35.0,jkjhW8bE5hGvAhcO+RcZ4Q,13 killed in Turkey car bombing,2016-12-18 02:04:50,Physical Threats,medium,"(39.0, 35.0)",9,Kayseri,1.0
54230,39.0,35.0,LOS0vs7E5hGE_BYO+RcZ4Q,Egypt denies Osama bin Laden's son entry,2016-12-18 03:04:52,Geopolitical,moderate,"(39.0, 35.0)",4,Kayseri,1.0
54337,39.0,35.0,jqsqF9fE5hGKpiLRy13KCQ,Suicide car bombing kills 14 off-duty Turkish soldiers,2016-12-18 04:04:36,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
54341,39.0,35.0,qu3dHtfE5hGkBCLRy13KCQ,Thirteen dead and dozens injured in bombing in Turkey,2016-12-18 04:04:49,Physical Threats,medium,"(39.0, 35.0)",9,Kayseri,1.0
54343,39.0,35.0,AML+I9fE5hGiDSLRy13KCQ,"'Another terrifying day in Turkey': Car bomb kills 13 soldiers, civilians in Kayseri",2016-12-18 04:04:58,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
54356,35.0,105.0,3tm+bQnF5hGBABYO+RcZ4Q,President Obama warns Trump not to let the China policy slide into full conflict mode,2016-12-18 10:04:56,Other,moderate,"(35.0, 105.0)",4,Tianshui,1.0
54357,39.29038,-76.61219,vO83bwnF5hGgNhYO+RcZ4Q,2 dead in 40-vehicle pileup on icy interstate in Baltimore,2016-12-18 10:04:59,Other,moderate,"(39.290379999999999, -76.612189999999998)",4,Baltimore,1.0
54417,39.0,35.0,YGp3FtfE5hGquRcO+RcZ4Q,Suicide car bombing kills 14 off-duty Turkish soldiers,2016-12-18 04:04:35,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
54441,39.0,35.0,sMjJJNfE5hGzcBcO+RcZ4Q,"'Another terrifying day in Turkey': Car bomb kills 13 soldiers, civilians in Kayseri",2016-12-18 04:04:59,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
54499,48.69096,9.14062,5FcMgN_E5hGxkyDRy13KCQ,Kurds in Europe seek support for independence on Kurdish flag day,2016-12-18 05:04:48,Geopolitical,medium,"(48.690959999999997, 9.1406200000000002)",9,Stuttgart,1.0
54651,39.0,35.0,vNUCf9_E5hGDWRcO+RcZ4Q,Aziz condemns terror attack in Turkey,2016-12-18 05:04:46,Physical Threats,medium,"(39.0, 35.0)",9,Kayseri,1.0
54772,32.0,53.0,AkjAQ_DE5hGLkR_Ry13KCQ,Iran calls for P5+1 meeting over US sanctions extension,2016-12-18 07:04:48,Geopolitical,moderate,"(32.0, 53.0)",4,Yazd,1.0
54924,32.0,53.0,Bula2ufE5hGBhB_Ry13KCQ,"VIDEO: Iran, Turkey, Russia Will Meet in Moscow to Discuss Syria",2016-12-18 06:04:36,Geopolitical,moderate,"(32.0, 53.0)",4,Yazd,1.0
54925,39.29038,-76.61219,qOww3OfE5hGBhB_Ry13KCQ,The Latest: Below freezing temperatures to hit Midwest,2016-12-18 06:04:39,Geopolitical,moderate,"(39.290379999999999, -76.612189999999998)",4,Baltimore,1.0
54973,-2.5,23.5,RrKBWufE5hG8+xkO+RcZ4Q,No deal in Congo talks on Kabila's future before expected protests,2016-12-18 06:01:01,Geopolitical,moderate,"(-2.5, 23.5)",4,Kisangani,1.0
54978,-6.0,147.0,jOGS4ufE5hGgBRkO+RcZ4Q,"Magnitude 8.0 earthquake hits east of Papua New Guinea, tsunami warning issued",2016-12-18 06:04:49,Natural Disaster,medium,"(-6.0, 147.0)",9,Ambon,1.0
55002,39.0,35.0,IARv5ufE5hGWOxkO+RcZ4Q,Suicide car bombing kills 14 off-duty Turkish soldiers,2016-12-18 06:04:56,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
55020,39.0,35.0,kpHC3ufE5hGBhB_Ry13KCQ,"13 soldiers killed, 48 injured in Turkey car bomb attack",2016-12-18 06:04:43,Physical Threats,high,"(39.0, 35.0)",16,Kayseri,1.0
55028,39.0,35.0,nDIg4OfE5hGbBh_Ry13KCQ,"Erdogan blames Kurdish militants after car bomb kills 13, wounds 56",2016-12-18 06:04:45,Physical Threats,extreme,"(39.0, 35.0)",25,Kayseri,1.0
55058,-6.0,147.0,dOYo5+fE5hGvXB_Ry13KCQ,Magnitude 7.9 quake hits off east Papua New Guinea,2016-12-18 06:04:57,Natural Disaster,low,"(-6.0, 147.0)",1,Ambon,1.0
55349,32.75041,-86.75026,XpdqPvDE5hGlMRkO+RcZ4Q,Alabama practice report: Injury updates as freshmen step in,2016-12-18 07:04:39,Crime,moderate,"(32.750409999999995, -86.750259999999997)",4,Atlanta,1.0
55361,25.0,94.0,tknVk_jE5hGNBh_Ry13KCQ,Militants overrun Manipur police post,2016-12-18 08:04:19,Physical Threats,medium,"(25.0, 94.0)",9,Guwahati,1.0
55367,32.0,53.0,NDNBQfDE5hGlMRkO+RcZ4Q,Iran calls for P5+1 meeting over US sanctions extension,2016-12-18 07:04:44,Geopolitical,moderate,"(32.0, 53.0)",4,Yazd,1.0
55374,32.0,53.0,GtnCQvDE5hGVJB_Ry13KCQ,Iran calls for P5+1 meeting over US sanctions extension,2016-12-18 07:04:47,Geopolitical,moderate,"(32.0, 53.0)",4,Yazd,1.0
55663,38.89511,-77.03637,OukWmPjE5hGjXR_Ry13KCQ,"Redskins-Panthers injury report: One LB out, one doubtful for Washington",2016-12-18 08:04:26,Infrastructure,medium,"(38.895109999999995, -77.036369999999991)",9,"Washington, D.C.",1.0
55673,46.0,2.0,6kAjnfjE5hG9PBcO+RcZ4Q,France postpones Middle East peace conference to January,2016-12-18 08:04:34,Geopolitical,medium,"(46.0, 2.0)",9,Lyon,1.0
55712,46.0,2.0,RGlhpfjE5hGrDhcO+RcZ4Q,Five-day strike shutters Eiffel Tower,2016-12-18 08:04:48,Geopolitical,moderate,"(46.0, 2.0)",4,Lyon,1.0
55713,46.0,2.0,XrADp_jE5hGEwBcO+RcZ4Q,Five-day strike shutters Eiffel Tower,2016-12-18 08:04:51,Geopolitical,moderate,"(46.0, 2.0)",4,Lyon,1.0
55725,46.0,2.0,YjZDpvjE5hGI8h_Ry13KCQ,Five-day strike shutters Eiffel Tower,2016-12-18 08:04:50,Geopolitical,moderate,"(46.0, 2.0)",4,Lyon,1.0
55729,-2.5,23.5,_DCerPjE5hGHmh_Ry13KCQ,Talks stall over Congo's delayed election; violence feared,2016-12-18 08:05:00,Geopolitical,extreme,"(-2.5, 23.5)",25,Kisangani,1.0
55863,38.73222,35.48528,2pDHVwnF5hG7QBcO+RcZ4Q,Car bomb kills 13 Turkish soldiers on bus; 7 suspects held,2016-12-18 10:04:19,Physical Threats,extreme,"(38.732219999999998, 35.485279999999996)",25,Kayseri,1.0
56001,40.27245,-76.90567,vATY_gDF5hGYuiDRy13KCQ,"Ice storm hammers Pittsburgh region, shuts down T system, affects PA Turnpike",2016-12-18 09:04:34,Infrastructure,moderate,"(40.272449999999999, -76.905670000000001)",4,Baltimore,1.0
56029,39.0,35.0,UCpp+gDF5hGy9CDRy13KCQ,Turkey detains seven over bus bomb attack,2016-12-18 09:04:27,Physical Threats,medium,"(39.0, 35.0)",9,Kayseri,1.0
56077,39.0,35.0,_vb5DAHF5hGwWxoO+RcZ4Q,Turkey: All signs indicate PKK behind latest bombing,2016-12-18 09:04:58,Physical Threats,medium,"(39.0, 35.0)",9,Kayseri,1.0
56356,14.3751,121.2414,IhxJZwnF5hGi8RcO+RcZ4Q,Fisherfolk laud moratorium on Laguna Lake fishpens,2016-12-18 10:04:45,Geopolitical,moderate,"(14.3751, 121.2414)",4,Calamba,1.0
56417,35.0,105.0,wvTQYQnF5hGnDyHRy13KCQ,Putin tells Erdogan Russia ready to increase anti-terrorism cooperation,2016-12-18 10:04:36,Geopolitical,moderate,"(35.0, 105.0)",4,Tianshui,1.0
56422,33.91667,76.66667,NqbZxhHF5hGntxkO+RcZ4Q,Three Indian troops killed in occupied Kashmir,2016-12-18 11:04:42,Physical Threats,medium,"(33.916670000000003, 76.666669999999996)",9,Srinagar,1.0
56443,-20.12912,30.73189,uLBKdwnF5hGL4xYO+RcZ4Q,Africa: Zimbabwe's ruling party endorses Mugabe for 2018 election,2016-12-18 10:05:12,Geopolitical,medium,"(-20.12912, 30.731890000000003)",9,Bulawayo,1.0
56470,28.65195,77.23149,diLSyxHF5hG4fSDRy13KCQ,"Rawat to be new army chief, Dhanoa of IAF",2016-12-18 11:04:50,Geopolitical,moderate,"(28.651949999999999, 77.231490000000008)",4,Delhi,1.0
56756,40.08226,-76.56313,ENO9zBHF5hGWBBkO+RcZ4Q,3 people injured in 1-vehicle crash in East Donegal Township,2016-12-18 11:04:52,Infrastructure,moderate,"(40.082259999999998, -76.563130000000001)",4,Baltimore,1.0
56982,31.25044,-99.25061,flapOhLF5hGWAxkO+RcZ4Q,World condemns terror attack in Turkey's Kayseri,2016-12-18 11:07:56,Physical Threats,moderate,"(31.250440000000001, -99.250609999999995)",4,Austin,1.0
57002,35.60095,-82.55402,HAwjGhrF5hGVrCDRy13KCQ,Man dead after shooting in Greenville Co.,2016-12-18 12:04:17,Physical Threats,moderate,"(35.600949999999997, -82.554019999999994)",4,Charlotte,1.0
