time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-16 22:08:54,Surrey,32462,48.48733,-122.2471,CubwO9zD5hGxOBnRy13KCQ,Skagit Valley officer shot in Mount Vernon,2016-12-16 22:08:54,Physical Threats,moderate,"(48.48733, -122.2471)",4.0,Surrey,1.0
2016-12-16 23:05:27,St. Louis,32998,40.00032,-89.25036999999999,dqwRIuTD5hG0AhnRy13KCQ,ISA warning residents of fraud phone campaign,2016-12-16 23:05:27,Other,moderate,"(40.000320000000002, -89.25036999999999)",4.0,St. Louis,1.0
2016-12-16 23:08:00,Tianshui,33057,35.0,105.0,aBMhfeTD5hGmYRjRy13KCQ,"China boasts its war prowess, conducts live-fire exercises with aircraft carrier and battleships",2016-12-16 23:08:00,Other,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-16 23:08:11,Tianshui,33127,35.0,105.0,qCu4g+TD5hGkzBAO+RcZ4Q,China wants 23 northern cities put on red alert for smog,2016-12-16 23:08:11,Infrastructure,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-16 23:08:29,Tianshui,33147,35.0,105.0,Pm17juTD5hGtshvRy13KCQ,"China holds first live-fire drills with aircraft carrier, warships",2016-12-16 23:08:29,Other,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-16 23:08:32,Tianshui,33163,35.0,105.0,OD6pkOTD5hGWLA8O+RcZ4Q,"China holds first live-fire drills with aircraft carrier, warships",2016-12-16 23:08:32,Other,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-16 23:08:56,Tianshui,33156,35.0,105.0,_tWNnuTD5hGgpxvRy13KCQ,China wants 23 northern cities put on red alert for smog,2016-12-16 23:08:56,Infrastructure,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-17 00:00:00,Brisbane,35002,-25.8428201,148.5660188,rq0IfRzE5hGnkxAO+RcZ4Q,Thunderstorms continue in parts of Queensland - Update,2016-12-17 00:00:00,riskline_5,moderate,"(-25.842820100000001, 148.56601879999999)",4.0,Brisbane,1.0
2016-12-17 00:00:00,Brisbane,36417,-7.35,155.54,al78P1PE5hGCZxnRy13KCQ,Powerful earthquake near Papua New Guinea triggers tsunami warning for Mono Island,2016-12-17 00:00:00,riskline_5,medium,"(-7.3499999999999996, 155.53999999999999)",9.0,Brisbane,1.0
2016-12-17 00:00:00,Brisbane,37032,-4.5089999999999995,153.45,RObC2EvE5hGIXRUO+RcZ4Q,Tsunami warning issued after strong offshore earthquake hits near Latangai Island,2016-12-17 00:00:00,riskline_5,medium,"(-4.5089999999999995, 153.44999999999999)",9.0,Brisbane,1.0
2016-12-17 00:00:00,Brisbane,37954,-4.5089999999999995,153.02,hpN7jmvE5hG8JR3Ry13KCQ,Authorities cancel tsunami warning - Update,2016-12-17 00:00:00,riskline_5,low,"(-4.5089999999999995, 153.02000000000001)",1.0,Brisbane,1.0
2016-12-17 00:00:00,Brisbane,38442,-7.35,155.54,kjwca2vE5hGu3B7Ry13KCQ,Authorities cancel tsunami warning - Update,2016-12-17 00:00:00,riskline_5,low,"(-7.3499999999999996, 155.53999999999999)",1.0,Brisbane,1.0
2016-12-17 00:00:00,Seoul,9308,37.57682,126.98617,8mkz73fB5hGGrijRy13KCQ,Supporters of President Park to demonstrate in Seoul on 17 December,2016-12-17 00:00:00,riskline_3,moderate,"(37.576819999999998, 126.98617)",4.0,Seoul,1.0
2016-12-17 00:00:00,Seoul,14865,37.57277,126.97688000000001,ZC5pFxDC5hGkuJwCZNc2RA,Mass anti-government protests to be held in Seoul on 17 December - Update,2016-12-17 00:00:00,riskline_3,medium,"(37.572769999999998, 126.97688000000001)",9.0,Seoul,1.0
2016-12-17 00:00:00,Seoul,34688,37.572778,126.97666699999999,runZrxPE5hGlIBvRy13KCQ,Mass anti-government protest and counter-demonstrations to be held in Seoul - Update,2016-12-17 00:00:00,riskline_3,medium,"(37.572778, 126.97666699999999)",9.0,Seoul,1.0
2016-12-17 00:00:00,Seoul,38203,37.57277,126.97688000000001,SDBg32PE5hGOfR_Ry13KCQ,Hundreds of thousands attend mass rally in Seoul - Update,2016-12-17 00:00:00,riskline_3,moderate,"(37.572769999999998, 126.97688000000001)",4.0,Seoul,1.0
2016-12-17 00:04:30,Surrey,33119,48.42122,-122.33405,HhQoYuzD5hGxuBjRy13KCQ,"The Latest: Officer shot in head, taken to Seattle hospital",2016-12-17 00:04:30,Physical Threats,moderate,"(48.421219999999998, -122.33405)",4.0,Surrey,1.0
2016-12-17 00:05:17,Surrey,33305,48.42122,-122.33405,2PA9fuzD5hGNbRAO+RcZ4Q,Police officer shot in head during standoff in Mount Vernon,2016-12-17 00:05:17,Physical Threats,moderate,"(48.421219999999998, -122.33405)",4.0,Surrey,1.0
2016-12-17 00:05:20,Seattle,33306,47.60621,-122.33207,2p+pf+zD5hG0dxAO+RcZ4Q,Mount Vernon Officer Shot; Suspect Barricaded In Home Firing Shots At Police,2016-12-17 00:05:20,Physical Threats,moderate,"(47.606209999999997, -122.33207)",4.0,Seattle,1.0
2016-12-17 00:05:47,Birmingham,33333,52.49864,-1.93891,9EO4j+zD5hGuthAO+RcZ4Q,Birmingham prison on lockdown as inmates 'riot and threaten guards with syringes',2016-12-17 00:05:47,Crime,moderate,"(52.498640000000002, -1.9389099999999999)",4.0,Birmingham,1.0
2016-12-17 01:04:12,Aleppo,33281,36.201240000000006,37.16117,Rv28uPTD5hGIJAoO+RcZ4Q,UN Security Council to meet on Aleppo evacuation,2016-12-17 01:04:12,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 01:05:01,Aleppo,33585,36.201240000000006,37.16117,HPI41vTD5hGDZhnRy13KCQ,"Close to 8,000 civilians evacuated from Aleppo - Turkish official",2016-12-17 01:05:01,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-17 01:05:08,Aleppo,33588,36.201240000000006,37.16117,HjqV2vTD5hGIHxnRy13KCQ,"Close to 8,000 civilians evacuated from Aleppo - Turkish official",2016-12-17 01:05:08,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-17 01:05:18,Aleppo,33592,36.201240000000006,37.16117,1idn4PTD5hGGoBnRy13KCQ,"Over 6,400 People Leave East Aleppo in First 24 Hours of Evacuation",2016-12-17 01:05:18,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 01:05:20,Abū Ghurayb,33576,33.0,44.0,ZLaF4fTD5hG8UQoO+RcZ4Q,Peshmerga ministry says Shiite leader should be tried for sectarian crimes,2016-12-17 01:05:20,Crime,medium,"(33.0, 44.0)",9.0,Abū Ghurayb,1.0
2016-12-17 01:05:30,Aleppo,33598,36.201240000000006,37.16117,Xvqv5_TD5hGI+QoO+RcZ4Q,"3,000+ militants & their families leave E. Aleppo on Day 1 of evacuation operation – Russian MoD",2016-12-17 01:05:30,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 01:05:47,Aleppo,33605,36.201240000000006,37.16117,Zvnu8fTD5hG1hgoO+RcZ4Q,"Aleppo evacuations gather pace as rebels, civilians leave - monitors, rebel official",2016-12-17 01:05:47,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 01:05:51,Austin,33453,31.25044,-99.25061,PGhD9PTD5hGAnhjRy13KCQ,Parts of Corpus Christi cleared to use tap water again,2016-12-17 01:05:51,Other,moderate,"(31.250440000000001, -99.250609999999995)",4.0,Austin,1.0
2016-12-17 01:06:16,Aleppo,33638,36.201240000000006,37.16117,3sjNAvXD5hGd5xjRy13KCQ,Civilians Still Trapped as Aleppo Evacuation Stalls,2016-12-17 01:06:16,Infrastructure,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-17 01:06:25,Aleppo,33652,36.201240000000006,37.16117,AN0UCPXD5hGRxgkO+RcZ4Q,"Aleppo evacuations gather pace as rebels, civilians leave: monitors, rebel official",2016-12-17 01:06:25,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 01:06:26,Aleppo,33642,36.201240000000006,37.16117,8JXeCPXD5hGDZhjRy13KCQ,"Close to 8,000 civilians evacuated from Aleppo: Turkish official",2016-12-17 01:06:26,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 01:06:56,Aleppo,33669,36.201240000000006,37.16117,2pTAGvXD5hGGZBjRy13KCQ,"Syrian TV, Rebels Trade Blame Amid Halted Aleppo Evacuation",2016-12-17 01:06:56,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-17 01:07:09,Aleppo,33674,36.201240000000006,37.16117,aqHQIvXD5hGZoxjRy13KCQ,"50,000 people, majority civilians, still trapped in eastern Aleppo: UN envoy",2016-12-17 01:07:09,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 01:07:15,Aleppo,33457,36.201240000000006,37.16117,iPLlJfXD5hG0FRjRy13KCQ,"Syria suspends Aleppo evacuations, blaming rebels",2016-12-17 01:07:15,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-17 01:07:30,Aleppo,33699,36.201240000000006,37.16117,gNbnLvXD5hG6jRjRy13KCQ,Aleppo evacuation suspended after convoy attacked by Iran-backed militias,2016-12-17 01:07:30,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 01:07:43,Aleppo,33704,36.201240000000006,37.16117,qAwEN_XD5hG8sRjRy13KCQ,Thousands more Syrians to leave rebel enclave in Aleppo,2016-12-17 01:07:43,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 01:07:45,Aleppo,33705,36.201240000000006,37.16117,0vY+OPXD5hG8sRjRy13KCQ,Thousands more Syrians to leave rebel enclave in Aleppo,2016-12-17 01:07:45,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 01:07:56,Aleppo,33608,36.201240000000006,37.16117,Wu25PvXD5hGfXwoO+RcZ4Q,Thousands more Syrians to leave rebel enclave in Aleppo,2016-12-17 01:07:56,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 01:08:08,Aleppo,33514,36.201240000000006,37.16117,FinURfXD5hGUdRvRy13KCQ,Thousands more Syrians to leave rebel enclave in Aleppo,2016-12-17 01:08:08,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 01:08:18,Aleppo,33518,36.201240000000006,37.16117,hruZS_XD5hGUdRvRy13KCQ,Evacuations Continue From Eastern Aleppo As Truce Holds,2016-12-17 01:08:18,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 02:06:58,Surrey,34014,48.42122,-122.33405,0GKRff3D5hGdvxjRy13KCQ,"Washington Police Officer Critically Wounded During Standoff, Suspected Shooter Takes Hostages",2016-12-17 02:06:58,Physical Threats,moderate,"(48.421219999999998, -122.33405)",4.0,Surrey,1.0
2016-12-17 02:08:10,Kayseri,33534,39.0,35.0,smiIqP3D5hGiiQ8O+RcZ4Q,Turkey arrests Dogan executive in Gulen-linked probe: state media,2016-12-17 02:08:10,Physical Threats,medium,"(39.0, 35.0)",9.0,Kayseri,1.0
2016-12-17 02:08:19,Krugersdorp,34095,-22.0,17.0,EHY1rv3D5hGDNBAO+RcZ4Q,Namibia: Coastal Pirates Dominate Nationals,2016-12-17 02:08:19,Infrastructure,medium,"(-22.0, 17.0)",9.0,Krugersdorp,1.0
2016-12-17 02:08:35,Surrey,33877,48.42122,-122.33405,EkqDt_3D5hG4+RvRy13KCQ,"Reports of ‘gunshots, teargas’ in standoff with police in Mount Vernon, Washington",2016-12-17 02:08:35,Other,moderate,"(48.421219999999998, -122.33405)",4.0,Surrey,1.0
2016-12-17 02:08:58,Krugersdorp,33766,-22.0,17.0,SGJ8xf3D5hGayxAO+RcZ4Q,Namibia: Katima Informal Settlements Flooded,2016-12-17 02:08:58,Crime,moderate,"(-22.0, 17.0)",4.0,Krugersdorp,1.0
2016-12-17 02:09:00,Krugersdorp,34115,-22.0,17.0,nIktxv3D5hG0GhvRy13KCQ,Namibia: Water Supply Restored At Gibeon,2016-12-17 02:09:00,Physical Threats,moderate,"(-22.0, 17.0)",4.0,Krugersdorp,1.0
2016-12-17 03:04:25,Aleppo,33721,36.201240000000006,37.16117,SgMxhAXE5hGAGAkO+RcZ4Q,Evacuation of rebel Aleppo enters second day,2016-12-17 03:04:25,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 03:04:43,Ḩamāh,33727,35.0,38.0,CsIQjwXE5hGAGAkO+RcZ4Q,"Over 7,000 Civilians Evacuated From E Aleppo in Syria - Turkish Foreign Minister",2016-12-17 03:04:43,Geopolitical,extreme,"(35.0, 38.0)",25.0,Ḩamāh,1.0
2016-12-17 03:05:03,Aleppo,33913,36.201240000000006,37.16117,tNDnmgXE5hGQqhjRy13KCQ,"Private cars leaving Aleppo along with bus convoys - monitors, rebel official",2016-12-17 03:05:03,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 03:05:35,Aleppo,34253,36.201240000000006,37.16117,WiberQXE5hGLFRjRy13KCQ,"Aleppo evacuations gain pace as rebels, civilians leave - monitors, rebel official",2016-12-17 03:05:35,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 03:05:45,Adelaide,34257,-25.0,135.0,rqoEtAXE5hGEExjRy13KCQ,Health Minister Ley defends Headspace despite mixed report card,2016-12-17 03:05:45,Other,moderate,"(-25.0, 135.0)",4.0,Adelaide,1.0
2016-12-17 03:05:52,Aleppo,34080,36.201240000000006,37.16117,THoGuAXE5hG88BnRy13KCQ,The Latest: Turkey helps Aleppo residents in border area - Northern Michigan's News Leader,2016-12-17 03:05:52,Infrastructure,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 03:05:56,Singapore,34263,1.36667,103.8,akhAugXE5hGMIAkO+RcZ4Q,Singapore jails second BSI banker on charges linked to 1MDB probe,2016-12-17 03:05:56,Physical Threats,moderate,"(1.3666700000000001, 103.8)",4.0,Singapore,1.0
2016-12-17 03:07:26,Nagpur,34331,22.0,79.0,BjRG8AXE5hGmCAkO+RcZ4Q,Urgent need for global convention on terrorism: India,2016-12-17 03:07:26,Infrastructure,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-17 04:05:02,Ouagadougou,34224,18.0,-2.0,_q9P_A3E5hGODQ8O+RcZ4Q,Burkina Faso militant attack: Twelve soldiers killed,2016-12-17 04:05:02,Geopolitical,medium,"(18.0, -2.0)",9.0,Ouagadougou,1.0
2016-12-17 04:05:03,Tianshui,34442,35.0,105.0,HAUE_Q3E5hG6PRvRy13KCQ,DoD Official: Chinese Navy Stole U.S. Underwater Drone,2016-12-17 04:05:03,Other,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-17 04:05:11,Aleppo,34481,36.201240000000006,37.16117,lIyCAQ7E5hG6PRvRy13KCQ,"Aleppo evacuations gain pace as rebels, civilians leave – monitors, rebel official",2016-12-17 04:05:11,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-17 04:05:12,Aleppo,34470,36.201240000000006,37.16117,YuE7Ag7E5hGODQ8O+RcZ4Q,Aleppo evacuations have ground to a halt as bomb blasts are heard near the buses,2016-12-17 04:05:12,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 04:05:24,Aleppo,34448,36.201240000000006,37.16117,OuJlCQ7E5hGyFg8O+RcZ4Q,Aleppo evacuation halted without explanation: WHO,2016-12-17 04:05:24,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 04:05:33,Ouagadougou,34490,12.36566,-1.53388,9lByDg7E5hG24BvRy13KCQ,Twelve soldiers killed in attack on Burkina Faso army post,2016-12-17 04:05:33,Geopolitical,high,"(12.36566, -1.5338799999999999)",16.0,Ouagadougou,1.0
2016-12-17 04:05:38,Paris,34492,48.85341,2.3488,arNSEQ7E5hG24BvRy13KCQ,French police investigate fire at migrant workers’ center,2016-12-17 04:05:38,Natural Disaster,moderate,"(48.853409999999997, 2.3488000000000002)",4.0,Paris,1.0
2016-12-17 04:05:44,Aleppo,34478,36.201240000000006,37.16117,wsPrFA7E5hGyFg8O+RcZ4Q,Aleppo evacuation suspended: Syria security source,2016-12-17 04:05:44,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 04:05:52,Paris,34515,48.85341,2.3488,2p_yGQ7E5hG0wBvRy13KCQ,French Police Investigate Fire at Migrant Workers' Center,2016-12-17 04:05:52,Crime,moderate,"(48.853409999999997, 2.3488000000000002)",4.0,Paris,1.0
2016-12-17 04:05:56,Aleppo,34500,36.201240000000006,37.16117,OFYdHA7E5hG3vA8O+RcZ4Q,"Over 6,400 People Leave E Aleppo in First 24 Hours of Evacuation",2016-12-17 04:05:56,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 05:04:29,Aleppo,34702,36.201240000000006,37.16117,+lZ5ShbE5hG2+hjRy13KCQ,Aleppo evacuation suspended amid reports of gunfire,2016-12-17 05:04:29,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 05:04:39,Wichita,34458,39.76,-98.5,potWUBbE5hGhfhjRy13KCQ,China's Navy Seizes American Underwater Drone In South China Sea,2016-12-17 05:04:39,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-17 05:04:42,Multān,34461,30.0,70.0,WoTGURbE5hGomBjRy13KCQ,Numerous Pakistan embassy officials around world defecting,2016-12-17 05:04:42,Geopolitical,moderate,"(30.0, 70.0)",4.0,Multān,1.0
2016-12-17 05:04:48,Aleppo,34466,36.201240000000006,37.16117,QB5hVRbE5hGHxBAO+RcZ4Q,Aleppo evacuations suspended again over evacuation disagreements,2016-12-17 05:04:48,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 05:04:53,Wichita,34071,39.76,-98.5,4njAWBbE5hG7TwoO+RcZ4Q,Philippines wants United States to provide aid without conditions,2016-12-17 05:04:53,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-17 05:04:56,Aleppo,34064,36.201240000000006,37.16117,bv8pWhbE5hGNcQoO+RcZ4Q,"Report from Aleppo: 2,700 Children Evacuated, Many Still Trapped",2016-12-17 05:04:56,Crime,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-17 05:04:58,Aleppo,26955,36.201240000000006,37.16117,zO6eWxbE5hG1DwoO+RcZ4Q,"Militants shell Ramouseh crossing, west of Aleppo",2016-12-17 05:04:58,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 05:04:59,Aleppo,34696,36.201240000000006,37.16117,iAFSXBbE5hGqehnRy13KCQ,Evacuation suspended in Aleppo due to truce breach,2016-12-17 05:04:59,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 05:05:15,Aleppo,34709,36.201240000000006,37.16117,KAndZRbE5hG67woO+RcZ4Q,Aleppo evacuation suspended: Syria security source,2016-12-17 05:05:15,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 05:05:25,Lagos,34728,6.45407,3.3946699999999996,RvONaxbE5hGishnRy13KCQ,Fishing communities in Lagos to receive N10b from Mobil over oil spillage,2016-12-17 05:05:25,Geopolitical,moderate,"(6.4540699999999998, 3.3946699999999996)",4.0,Lagos,1.0
2016-12-17 05:05:26,Aleppo,34712,36.201240000000006,37.16117,dhJDbBbE5hGLwgoO+RcZ4Q,"Syrian regime halts Aleppo evacuation, says rebels firing on convoys",2016-12-17 05:05:26,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 05:05:27,Aleppo,34729,36.201240000000006,37.16117,eFH3bBbE5hG6dxnRy13KCQ,Turkey receives wounded civilians as evacuation from Aleppo continues,2016-12-17 05:05:27,Physical Threats,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-17 05:05:31,Wichita,34714,39.76,-98.5,UNkcbxbE5hGyJgoO+RcZ4Q,Trump picks a supporter of West Bank settlements for ambassador to Israel,2016-12-17 05:05:31,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-17 05:05:39,Wichita,34717,39.76,-98.5,ErsKdBbE5hGlAwoO+RcZ4Q,"Wole Soyinka, internet trolls and the death of discourse",2016-12-17 05:05:39,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-17 05:05:45,Aleppo,34736,36.201240000000006,37.16117,zoigdxbE5hGlVhnRy13KCQ,Civilian evacuation from Aleppo suspended after attack,2016-12-17 05:05:45,Crime,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 05:05:46,Aleppo,34720,36.201240000000006,37.16117,7JdeeBbE5hGIYgoO+RcZ4Q,Civilian evacuation from Aleppo suspended after attack,2016-12-17 05:05:46,Crime,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-17 05:05:49,Aleppo,34721,36.201240000000006,37.16117,UNXUeRbE5hG44woO+RcZ4Q,Aleppo: Rebels bussed out before evacuations suspended taken to 'killing zone',2016-12-17 05:05:49,Other,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-17 05:05:56,Wichita,34741,39.76,-98.5,oMohfhbE5hGRLAoO+RcZ4Q,Obama vows retaliation for suspected Russian hacking,2016-12-17 05:05:56,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-17 05:06:00,Aleppo,34759,36.201240000000006,37.16117,yg5hgBbE5hG__xnRy13KCQ,Turkey's refugee camp for Aleppo civilians gathers pace,2016-12-17 05:06:00,Public Health,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-17 05:07:38,Preston,34845,56.0,-4.0,GvzUuhbE5hGioxjRy13KCQ,Muslim woman shoved to ground and dragged along pavement in 'sickening' attack in busy street,2016-12-17 05:07:38,Physical Threats,moderate,"(56.0, -4.0)",4.0,Preston,1.0
2016-12-17 05:07:39,Preston,34861,54.75844,-2.6953099999999997,GjSNuxbE5hGp_hAO+RcZ4Q,"The UK has taken just 18% of its 'fair share' of Syrian refugees, report shows",2016-12-17 05:07:39,Geopolitical,moderate,"(54.75844, -2.6953099999999997)",4.0,Preston,1.0
2016-12-17 06:04:23,Columbus,35014,40.23449,-84.40939,uGJOqB7E5hGfcRAO+RcZ4Q,Turkey calls Russia to continue its influence over Assad in Aleppo evacuations,2016-12-17 06:04:23,Geopolitical,extreme,"(40.234490000000001, -84.409390000000002)",25.0,Columbus,1.0
2016-12-17 06:04:39,Columbus,34891,40.23449,-84.40939,4qjKsR7E5hGU+hjRy13KCQ,EU Isn't Refusing to Engage in Economic Cooperation With Russia - Berlin,2016-12-17 06:04:39,Geopolitical,moderate,"(40.234490000000001, -84.409390000000002)",4.0,Columbus,1.0
2016-12-17 06:05:57,Columbus,35061,39.75895,-84.19161,+tWI4B7E5hG7rRjRy13KCQ,Freezing rain advisory issued for Miami Valley,2016-12-17 06:05:57,Other,moderate,"(39.758949999999999, -84.191609999999997)",4.0,Columbus,1.0
2016-12-17 06:06:51,Kaduna,35098,10.0,8.0,RCOLAB_E5hGJJBjRy13KCQ,Many structural faults in collapsed Nigerian church: Expert,2016-12-17 06:06:51,Physical Threats,moderate,"(10.0, 8.0)",4.0,Kaduna,1.0
2016-12-17 06:07:04,Brussels,35086,50.838570000000004,4.37599,cnymCB_E5hGDVxAO+RcZ4Q,Swiss parliament errs on side of caution in EU immigration dispute,2016-12-17 06:07:04,Geopolitical,moderate,"(50.838570000000004, 4.3759899999999998)",4.0,Brussels,1.0
2016-12-17 06:07:17,Brussels,35108,50.838570000000004,4.37599,OnJZEB_E5hG5fRjRy13KCQ,EU presses Russia on Syria and Ukraine,2016-12-17 06:07:17,Geopolitical,moderate,"(50.838570000000004, 4.3759899999999998)",4.0,Brussels,1.0
2016-12-17 06:08:41,Kaduna,34975,10.0,8.0,KB5CQh_E5hGwlRvRy13KCQ,Nigeria: Labour Unions Accused of Frustrating Aero's Resumption,2016-12-17 06:08:41,Crime,moderate,"(10.0, 8.0)",4.0,Kaduna,1.0
2016-12-17 06:08:55,Tokyo,34995,35.685359999999996,139.75309,xG5ISh_E5hGGthEO+RcZ4Q,"S. Korea, Japan militaries directly exchange intelligence on N.K. for first time",2016-12-17 06:08:55,Geopolitical,moderate,"(35.685359999999996, 139.75308999999999)",4.0,Tokyo,1.0
2016-12-17 07:04:56,Multān,35268,30.0,70.0,gm7DHSfE5hGsChEO+RcZ4Q,Army Chief confirms death sentences awarded to another 13 hardcore terrorists,2016-12-17 07:04:56,Physical Threats,medium,"(30.0, 70.0)",9.0,Multān,1.0
2016-12-17 07:05:17,Kaduna,35296,10.0,8.0,0oAsKifE5hGykxEO+RcZ4Q,Africa: Secretary General-Designate Guterres Picks Core Team Members,2016-12-17 07:05:17,Infrastructure,moderate,"(10.0, 8.0)",4.0,Kaduna,1.0
2016-12-17 07:05:19,Kaduna,35297,10.0,8.0,tLOnKyfE5hG2hhEO+RcZ4Q,Nigeria: Stakeholders Lament Neglect of Cocoa Industry,2016-12-17 07:05:19,Other,moderate,"(10.0, 8.0)",4.0,Kaduna,1.0
2016-12-17 07:05:27,Omaha,35152,42.14833,-96.48836999999999,sliMMCfE5hGWURAO+RcZ4Q,City declares snow emergency; other weather-related updates here,2016-12-17 07:05:27,Other,moderate,"(42.148330000000001, -96.488369999999989)",4.0,Omaha,1.0
2016-12-17 07:05:59,Multān,35359,30.0,70.0,ovs2QyfE5hGq_Q8O+RcZ4Q,Pakistani court says government failed to curb militancy,2016-12-17 07:05:59,Geopolitical,moderate,"(30.0, 70.0)",4.0,Multān,1.0
2016-12-17 07:06:06,Makassar,35317,-5.0,120.0,+AdxRyfE5hGLixnRy13KCQ,China alarmed as chili 'conspiracy' heats up Indonesia,2016-12-17 07:06:06,Infrastructure,moderate,"(-5.0, 120.0)",4.0,Makassar,1.0
2016-12-17 07:06:33,Makassar,35372,-5.0,120.0,SB3EVyfE5hGEJA8O+RcZ4Q,China alarmed as chili 'conspiracy' heats up Indonesians,2016-12-17 07:06:33,Geopolitical,moderate,"(-5.0, 120.0)",4.0,Makassar,1.0
2016-12-17 07:06:43,Halifax,35394,44.64533,-63.572390000000006,jlFYXSfE5hGkNw8O+RcZ4Q,Extreme cold results in closures in school districts around Maritimes,2016-12-17 07:06:43,Infrastructure,moderate,"(44.645330000000001, -63.572390000000006)",4.0,Halifax,1.0
2016-12-17 07:06:44,Halifax,35395,44.64533,-63.572390000000006,7CJpXifE5hGyQw8O+RcZ4Q,"Winter storm shuts East Coast schools, roads, hockey: 'It's a corker'",2016-12-17 07:06:44,Geopolitical,medium,"(44.645330000000001, -63.572390000000006)",9.0,Halifax,1.0
